UNITID,TUITION2,FEE2
181543,4800,265
181604,24830,384
181640,2430,56
181738,18990,890
181756,11374,888
181765,4176,354
181783,4200,1320
181792,2000,90
181817,1920,396
181853,13760,1840
182005,2265,435
182111,17316,300
182148,15426,0
182281,6089,496
182290,6105,758
182306,2265,435
182430,6324,225
182458,26945,709
182500,2265,435
182564,2265,435
182634,35810,0
182661,15090,0
182670,43782,1260
182795,28250,1700
182829,.,.
182865,11844,120
182908,6480,518
182917,18500,500
182980,31394,350
183026,27720,330
183044,13670,2752
183062,10410,2366
183071,13350,407
183080,10410,2150
183099,6720,640
183105,6720,944
183114,6720,280
183123,6720,242
183132,6720,448
183141,6720,512
183150,6720,288
183211,26430,475
183239,32710,890
183248,11435,943
183257,6840,225
183275,19200,0
183600,5060,0
183655,4620,675
183743,6480,1014
183789,21900,1200
183804,16816,0
183822,23850,1200
183859,5544,665
183877,3240,855
183910,26990,900
183938,3150,900
183974,28500,1130
184047,13342,225
184135,15182,225
184153,4500,355
184180,6960,525
184205,3600,870
184269,16076,80
184348,41688,932
184357,8600,250
184481,5208,780
184603,32852,940
184612,27800,1600
184694,35412,940
184773,26740,1300
184782,8906,3474
184791,3350,870
184959,13383,4994
184968,16674,1765
184995,6615,1203
185129,7359,3063
185174,18200,780
185262,6925,3676
185509,3696,684
185536,4896,1656
185572,29082,628
185590,7982,3076
185624,11270,1200
185651,6720,19760
185679,6720,13159
185758,.,.
185828,12400,2340
185873,3120,960
186034,3075,959
186122,.,.
186131,38650,887
186186,10700,0
186201,8480,4664
186283,32820,600
186371,10356,2567
186380,10356,2717
186399,10356,2234
186405,5332,1150
186423,11072,1380
186432,30320,900
186469,3750,1044
186584,32700,2050
186618,28026,1881
186645,3810,874
186867,41670,1526
186876,7948,4374
186900,11000,0
187046,5508,0
187134,10102,4276
187198,5376,918
187222,10528,1855
187444,7197,4497
187532,1158,152
187596,2400,190
187620,1680,168
187639,1008,240
187648,2924,1426
187666,1417,149
187745,3120,200
187897,2653,851
187903,1248,384
187912,1571,2459
187958,1454,250
187967,4828,668
187976,1500,108
187985,4826,1224
187994,2160,96
188003,1536,172
188021,1860,96
188030,4766,1274
188049,1471,90
188058,2411,416
188100,984,240
188137,1545,144
188146,27457,2568
188182,14280,0
188207,.,.
188216,0,675
188225,1632,72
188261,1152,408
188304,3200,1114
188340,18900,560
188429,27870,1450
188438,3664,309
188465,10950,170
188517,14804,29
188526,26900,695
188535,.,.
188580,.,.
188641,26884,910
188669,10655,210
188678,29900,750
188687,12420,180
188696,12999,600
188854,31008,300
188942,6900,0
189015,.,.
189088,44176,622
189097,41850,1652
189228,21900,1200
189264,7300,0
189273,7100,0
189282,14280,3205
189413,11000,25
189422,10440,530
189459,16347,0
189501,.,.
189547,3820,481
189556,14439,30
189565,14923,40
189574,14901,33
189583,14563,39
189592,14630,38
189653,12480,400
189705,30780,1250
189811,20000,648
189839,3950,610
189848,27550,472
189857,6700,0
189981,.,.
190008,13500,25
190044,37770,840
190053,3820,333
190071,4786,1937
190080,.,.
190099,44330,310
190114,16830,400
190150,45028,2218
190169,3792,330
190248,26500,950
190372,38550,1700
190415,43185,228
190424,.,.
190442,3950,490
190451,8676,870
190503,25900,1230
190512,5430,480
190521,3900,318
190530,3900,354
190549,5430,454
190558,5430,428
190567,5430,329
190576,5430,230
190585,3900,355
190594,5430,399
190600,5430,329
190619,3900,350
190628,3900,342
190637,5430,378
190646,5430,302
190655,5430,339
190664,5430,477
190673,3900,340
190682,.,.
190691,5430,366
190716,21930,310
190725,22620,510
190734,5000,0
190761,23200,770
190770,25324,1800
190840,3100,420
190956,7863,438
190974,14400,100
190983,36600,1550
191083,3900,544
191126,4200,590
191199,3654,414
191205,19800,370
191241,41000,732
191302,3444,590
191320,.,.
191339,3550,350
191384,14100,100
191393,14100,100
191515,43910,440
191533,36650,810
191597,16293,400
191612,3640,600
191621,18800,600
191630,43484,954
191649,34400,1050
191676,26774,150
191719,3900,714
191764,7800,140
191931,29490,2050
191959,15300,350
191968,37000,0
191986,4050,560
192004,10500,900
192022,3744,533
192040,16420,1105
192110,35140,0
192156,10000,0
192165,7800,0
192192,25530,750
192271,22420,575
192323,28470,990
192439,31168,1650
192448,31202,1660
192509,13299,825
192554,.,.
192563,31202,1440
192624,8900,200
192688,12338,95
192703,30100,2435
192712,34640,500
192749,34020,1350
192785,10200,320
192800,8480,1240
192819,29500,500
192864,24482,1206
192925,22678,0
192961,7705,1329
192970,4500,0
193016,16996,560
193052,8500,1400
193061,8600,0
193070,9400,0
193201,8952,504
193247,5125,0
193283,3580,550
193292,23410,1010
193308,12048,800
193326,3140,632
193353,24390,950
193380,10000,1402
193399,27860,1310
193405,.,.
193478,3990,505
193584,27090,1240
193645,29330,1050
193654,37538,860
193751,.,.
193788,8064,0
193821,.,.
193830,.,.
193894,.,.
193900,40878,2326
193946,3696,344
193973,26100,1130
194028,3900,835
194073,.,.
194091,28020,920
194116,22356,670
194161,22250,250
194189,8200,100
194204,11600,460
194222,4050,584
194240,4100,448
194310,35320,1294
194392,21188,3220
194499,9900,1450
194541,38334,1230
194569,10990,950
194578,39282,1810
194611,9130,675
194657,11400,0
194666,8960,0
194675,8000,0
194693,10200,350
194718,6550,125
194736,8800,350
194763,8000,0
194824,43350,1125
194958,25350,974
194967,12744,0
195003,32784,474
195030,42890,776
195049,.,.
195058,4025,335
195128,27000,1000
195155,.,.
195164,27762,965
195173,18500,700
195191,11912,200
195216,44075,325
195234,25722,900
195243,24610,500
195289,8144,1538
195304,45900,1024
195322,3384,359
195438,9000,0
195474,29950,250
195492,11000,50
195526,43138,882
195544,19500,625
195571,.,.
195580,.,.
195669,6000,650
195687,13000,1000
195702,6500,450
195720,26810,560
195784,20000,640
195793,5000,0
195809,34995,770
195845,12750,150
195988,4474,592
196006,5570,1304
196015,5570,1289
196024,5570,1520
196033,5570,2692
196042,5570,1223
196051,5570,2707
196060,5570,1955
196079,5570,2075
196088,5570,2419
196097,5570,1990
196103,5570,1023
196112,5570,1194
196121,5570,1311
196130,5570,1124
196149,5570,1372
196158,5570,1488
196167,5570,1523
196176,5570,1188
196185,5570,1326
196194,5570,1271
196200,5570,1272
196219,5570,1660
196228,.,.
196237,5570,1054
196246,5570,1238
196255,5570,415
196264,5570,345
196291,5570,1212
196307,5570,650
196389,12160,225
196413,37610,1394
196431,8100,0
196440,4900,100
196468,.,.
196477,12710,530
196565,4150,721
196583,10150,0
196592,14550,300
196653,14400,320
196680,.,.
196699,4130,670
196866,44748,471
196884,.,.
197018,10800,0
197027,0,0
197036,0,0
197045,31410,520
197081,12350,480
197133,45580,690
197142,16800,800
197151,31030,0
197197,37240,300
197221,0,0
197230,33200,1500
197285,19710,900
197294,4280,423
197522,16730,0
197531,7280,860
197601,7600,0
197610,8100,0
197647,10200,0
197674,7600,0
197692,14050,110
197708,35500,1000
197735,7000,0
197744,10700,100
197814,2208,121
197832,17028,300
197850,2208,148
197869,3542,2517
197887,1866,73
197911,22278,1902
197966,2208,64
197984,27622,0
197993,14614,2180
198011,1932,73
198039,2208,85
198066,23900,0
198084,2208,100
198109,10720,290
198118,2208,66
198136,24100,900
198154,2208,137
198206,2208,63
198215,26040,0
198233,2294,87
198242,17700,375
198251,2208,88
198260,2208,273
198303,21600,350
198321,2128,94
198330,2208,30
198367,1656,116
198376,1656,130
198385,40405,404
198419,42308,1315
198455,1748,92
198464,3758,2111
198491,2208,72
198507,2582,1568
198516,28633,347
198534,2208,90
198543,2585,1739
198552,1656,72
198561,24250,200
198570,2208,280
198598,25300,300
198613,31000,380
198622,2208,185
198640,2208,117
198668,2208,106
198677,6720,720
198695,.,.
198710,2208,54
198729,2208,70
198747,8160,730
198756,15466,2770
198774,2208,97
198808,23450,500
198817,2208,119
198835,27718,0
198862,13404,2004
198871,12934,2010
198899,22156,2380
198905,1356,38
198914,2208,129
198923,1656,60
198941,5175,500
198950,29106,80
198969,26600,470
198978,9540,945
198987,2208,73
199023,2208,75
199032,22684,100
199069,16800,0
199087,2208,120
199102,3070,1989
199111,3476,2440
199120,5823,1870
199139,3453,2420
199148,3779,2357
199157,3244,1956
199184,5270,2288
199193,5748,2040
199209,25710,50
199218,3743,2456
199263,2208,38
199272,23700,200
199281,3012,1845
199306,22500,400
199315,11440,900
199324,2208,93
199333,1894,86
199412,27576,0
199421,1656,74
199449,2208,64
199458,11680,0
199467,2208,101
199476,1932,76
199485,1656,116
199494,2208,132
199582,12364,4796
199607,23478,361
199625,2208,77
199634,2225,97
199643,11160,3254
199698,22674,0
199722,2317,99
199731,1932,84
199740,2208,120
199768,1050,108
199786,2130,30
199795,2208,59
199838,1656,110
199847,42700,500
199856,2208,172
199865,27372,368
199883,13550,870
199892,2208,92
199908,2208,27
199926,2208,120
199953,2208,105
199962,22540,1305
199971,3750,400
199999,2807,2134
200004,3397,2528
200013,12600,50
200022,2691,634
200059,4524,1194
200086,3600,610
200156,17450,420
200192,3065,842
200208,3000,300
200217,13600,276
200226,4484,1709
200244,10312,855
200253,4702,1218
200280,5938,1316
200305,3588,589
200314,3120,766
200332,6135,1098
200341,3021,1161
200466,3600,210
200484,11900,1540
200527,1776,474
200554,4410,800
200572,4657,1676
200590,8721,333
200624,19524,300
200633,12850,250
200697,.,.
200785,10665,0
200800,8284,1579
200846,5940,176
200873,4800,0
201016,15426,0
201061,23950,380
201104,27930,928
201140,20400,0
201177,16456,880
201195,27060,0
201283,2448,1004
201371,26976,450
201399,12017,2580
201432,4614,236
201441,8914,1600
201469,15246,378
201548,31364,0
201645,40120,370
201654,25496,0
201672,4200,0
201690,3550,2320
201751,8450,390
201803,6800,1200
201821,14060,1445
201858,14766,500
201867,16875,400
201885,9124,1660
201928,4265,258
201946,4490,720
201955,5170,720
201964,16100,1250
201973,2754,442
202046,32960,2090
202073,40300,3280
202134,9264,50
202152,5550,0
202161,13980,0
202170,27504,1518
202222,3400,0
202356,3753,0
202435,13968,1530
202480,32000,1400
202514,26740,620
202523,41380,900
202541,16076,80
202611,11550,0
202648,3410,639
202684,14657,32
202763,28080,834
202806,9960,25
202903,5800,970
202912,15611,1405
203067,.,.
203085,24000,580
203128,27615,1125
203155,2880,1311
203289,14560,100
203313,17748,300
203331,3330,0
203368,32130,1050
203386,15466,836
203447,5472,0
203456,5472,0
203465,5472,0
203474,5472,0
203483,5472,0
203492,5472,0
203517,9672,0
203526,5472,0
203535,42780,1640
203544,9576,0
203580,25976,1392
203599,3936,29
203678,4312,0
203720,7740,400
203739,7740,400
203748,3179,267
203757,16950,0
203775,23860,676
203845,30090,860
203881,3984,32
203960,10260,660
203997,.,.
204006,4562,396
204015,4562,396
204024,11270,2324
204060,11664,360
204176,16403,851
204185,26350,300
204194,17574,0
204200,24200,900
204255,4380,68
204264,22000,628
204307,13902,453
204316,11304,720
204422,2883,549
204440,3264,214
204468,24864,650
204477,.,.
204486,9276,434
204501,44512,393
204592,10763,15
204617,27574,530
204635,35438,240
204662,6876,228
204671,6912,228
204680,6912,228
204699,6912,228
204705,6912,228
204796,9168,869
204802,5022,0
204820,5022,0
204839,5022,0
204848,5022,0
204857,10282,0
204866,5030,0
204884,9965,1176
204893,8225,1205
204909,38890,260
204936,30658,0
204945,3505,494
204990,.,.
205027,19415,611
205054,13338,3271
205090,9182,441
205124,8000,100
205179,12200,550
205203,19720,250
205391,22399,780
205443,5918,1070
205470,3008,342
205513,11520,50
205522,18000,0
205531,18000,0
205559,18000,0
205568,18000,0
205610,11304,720
205647,11304,720
205692,11895,125
205708,11985,125
205717,11895,120
205726,11895,125
205841,3528,0
205887,9666,270
205957,21740,440
205966,4032,0
206002,10044,900
206011,3820,424
206039,12825,100
206048,19890,0
206084,7864,1411
206154,7200,500
206215,.,.
206224,12726,631
206279,11544,120
206288,.,.
206330,20896,670
206349,25530,260
206394,15800,952
206437,23550,1140
206446,3990,150
206491,12020,1230
206507,27370,350
206516,.,.
206525,37230,800
206589,39500,310
206604,8354,0
206613,5614,0
206622,31140,930
206631,17748,300
206695,7483,229
206817,10910,2600
206835,19940,1200
206862,19170,624
206914,3225,1545
206923,1764,900
206941,4460,632
206996,1683,856
207041,3608,1349
207050,2384,816
207069,3330,0
207157,8700,2226
207209,3030,1255
207236,3616,420
207254,15450,0
207263,3750,1107
207281,1969,876
207290,2155,1039
207306,4394,953
207315,.,.
207324,18800,0
207342,3957,2095
207351,3465,2925
207388,4425,3017
207397,2587,74
207403,18894,1902
207449,2237,737
207458,24740,2760
207500,3957,3384
207564,3165,1050
207582,20862,714
207661,3263,1784
207670,2370,585
207689,18680,1915
207722,3384,936
207740,2056,1175
207847,4427,633
207856,13275,750
207865,3975,1200
207935,1829,717
207971,30783,260
208035,1883,1214
208239,17316,300
208275,3825,302
208318,3888,243
208390,3600,450
208406,3555,353
208415,3744,360
208488,25900,750
208646,5918,1320
208725,12360,1230
208822,29900,330
208965,17748,300
209038,3240,442
209056,39970,360
209065,34000,328
209074,3813,219
209108,18945,0
209241,12963,5501
209250,4005,574
209287,20990,250
209296,.,.
209409,24780,0
209490,11556,5599
209506,6382,1470
209533,23500,1400
209542,6660,1478
209551,8010,1300
209603,28866,3198
209612,34460,800
209746,2952,280
209807,6390,1263
209825,35120,2284
209922,44200,260
209940,3132,549
210076,13227,719
210146,5771,1338
210155,3444,1320
210234,4005,720
210270,3802,304
210304,18370,660
210331,25976,455
210359,14112,100
210368,.,.
210401,40560,314
210429,7080,1449
210438,.,.
210456,10000,1246
210492,15712,1166
210508,.,.
210571,34520,800
210605,5730,602
210669,37260,350
210739,29000,1150
210775,27400,550
210809,.,.
210890,19830,0
210906,17244,300
210942,17820,300
210960,17532,300
211024,17770,1260
211079,5880,1430
211088,34960,660
211130,.,.
211158,6428,1915
211200,15300,0
211273,41260,986
211291,45132,246
211307,5616,1154
211343,5280,750
211352,28090,910
211361,6428,2951
211370,.,.
211398,11600,1030
211431,24230,208
211440,44880,880
211468,31196,400
211477,14940,765
211556,30382,1150
211583,29995,170
211608,6428,2174
211644,6428,2662
211893,0,2350
211909,13000,50
211927,6240,1630
211981,29696,2050
212009,44101,450
212018,.,.
212045,18531,150
212054,36893,2290
212072,10050,705
212090,12996,0
212106,27668,2366
212115,6428,2330
212133,26934,240
212160,6428,2150
212197,36550,0
212425,8880,892
212434,12500,1800
212443,.,.
212568,12102,935
212577,44260,100
212601,26765,546
212656,24480,0
212674,44210,0
212771,15920,130
212805,14212,0
212832,27740,450
212869,19900,150
212878,5850,1020
212911,43310,392
212975,16836,0
212984,24940,650
212993,13900,700
213011,28065,0
213020,6428,2244
213057,9200,75
213163,6300,805
213233,15500,1130
213251,35040,740
213303,19500,900
213312,13233,225
213321,29174,0
213349,6428,2168
213358,23108,730
213367,36250,400
213376,12000,280
213385,41920,360
213400,17110,630
213446,.,.
213473,8910,0
213507,33670,800
213525,5760,780
213534,9180,940
213543,41920,300
213598,6866,2724
213613,6428,2136
213622,11220,350
213631,.,.
213640,.,.
213659,5760,1050
213668,32096,660
213686,6270,450
213774,14020,600
213783,6428,2498
213826,28080,1300
213914,14116,0
213932,10857,1800
213987,27150,1887
213996,28640,820
214023,23994,200
214041,6428,2172
214069,25890,1340
214111,6720,990
214148,31654,1084
214157,33919,565
214166,18640,880
214175,41225,285
214272,23262,970
214315,10950,1575
214379,5100,2730
214476,12429,1200
214564,.,.
214582,10950,1350
214591,13018,882
214607,.,.
214616,.,.
214625,12474,826
214634,12474,770
214643,12474,764
214652,12474,756
214670,12474,876
214689,13018,882
214698,12474,876
214704,13018,882
214713,13018,882
214731,12474,882
214740,12474,770
214759,12474,826
214768,12474,826
214777,15562,882
214786,12474,882
214795,12474,882
214801,12474,882
214810,12474,764
214829,12474,764
214838,7400,840
214883,15450,1050
214892,18500,2300
214971,27950,1150
215053,18700,980
215062,39088,4650
215099,31874,90
215105,34840,0
215114,21500,205
215123,.,.
215132,31774,1632
215239,8640,480
215266,11970,920
215275,11970,920
215284,11970,922
215293,15730,860
215309,10544,780
215381,14715,150
215415,15356,0
215424,.,.
215433,24399,25
215442,24020,1170
215479,10950,675
215585,5940,1440
215594,13275,2220
215619,.,.
215628,.,.
215637,19050,3875
215655,23410,654
215682,12080,150
215691,29500,950
215743,27828,1050
215770,37670,160
215798,28542,770
215813,.,.
215929,37106,350
215947,28350,700
215965,9495,2090
215974,16368,0
215992,8190,795
216010,6428,2726
216038,6428,2320
216047,17950,1200
216083,14856,135
216162,10850,890
216278,36800,480
216287,42744,336
216296,7000,30
216311,8000,100
216339,13006,590
216348,.,.
216357,24208,1804
216366,33231,665
216418,13218,600
216427,15744,254
216436,15744,374
216445,15744,216
216454,15744,408
216463,.,.
216524,43100,170
216542,16642,1725
216551,23855,1505
216597,42150,590
216630,12179,1500
216649,11000,0
216667,37850,460
216694,19450,360
216764,6428,2192
216773,5920,1120
216782,12774,0
216807,30320,1190
216816,.,.
216825,5400,810
216852,35764,618
216931,27908,1418
216986,11475,500
217013,28745,615
217040,7700,0
217059,14900,1620
217086,10620,1500
217156,42808,950
217165,35591,400
217235,26112,0
217305,19275,1410
217402,41350,856
217420,6530,1068
217475,3624,326
217484,10878,1572
217493,41022,310
217518,29976,1642
217536,33450,500
217572,11724,1555
217606,9200,780
217615,3972,290
217624,11740,400
217633,20020,1710
217688,21400,40
217712,3552,220
217721,16354,1900
217749,12480,610
217776,20850,600
217819,70,9848
217837,3624,126
217864,150,10373
217873,13968,360
217882,11870,804
217891,4000,635
217907,23640,0
217925,18200,545
217934,25580,450
217961,27276,1000
217989,2352,310
217998,27915,2175
218025,3858,170
218043,8820,600
218061,8708,358
218070,41152,380
218089,2400,200
218113,3900,230
218140,4176,268
218229,8892,900
218238,21000,0
218265,.,.
218335,14298,1140
218353,4464,212
218399,10520,320
218414,22050,1525
218441,13936,0
218487,4224,85
218520,3872,200
218539,30080,2600
218645,8734,290
218654,8172,386
218663,10088,400
218672,5892,392
218681,5892,392
218690,5892,392
218706,5892,392
218724,9680,80
218733,8688,570
218742,9442,450
218751,.,.
218821,14310,803
218830,4550,95
218858,4189,0
218885,4608,144
218894,3984,130
218919,10180,600
218955,3618,42
218964,13026,240
218973,33395,1160
218991,4260,136
219000,27380,400
219046,3974,3833
219055,9900,360
219082,3726,3486
219091,21750,0
219143,3564,2569
219170,1350,450
219189,2970,2190
219198,20300,1830
219204,11376,360
219213,10944,360
219240,.,.
219259,3726,3543
219277,1920,476
219295,15870,335
219338,1250,50
219347,3900,5470
219356,3897,3507
219374,2640,514
219383,22970,770
219408,3450,660
219426,2376,1800
219471,3897,3807
219480,3180,2470
219505,8160,434
219578,19200,600
219602,5424,1224
219639,10980,850
219709,24900,1230
219718,13870,650
219790,20150,0
219806,21660,992
219824,3240,315
219833,26700,590
219842,.,.
219879,3240,269
219888,3240,271
219949,19200,1000
219976,22978,1776
220002,18000,0
220057,3240,291
220075,5640,1075
220118,9240,25
220136,.,.
220181,18492,1510
220206,11400,948
220215,20468,0
220312,17040,1300
220400,3240,268
220464,9280,490
220473,9420,830
220516,23608,1352
220552,18000,375
220598,7860,700
220604,10460,220
220613,12720,650
220631,18240,200
220701,20798,570
220710,29814,708
220792,.,.
220808,25600,650
220862,6648,1256
220871,.,.
220941,8280,980
220978,5616,1594
220996,.,.
221014,25735,1025
221096,3240,276
221184,3240,225
221254,25000,0
221351,37782,310
221397,3240,285
221485,3240,304
221519,32777,272
221643,3240,318
221661,18324,800
221670,.,.
221731,20500,700
221740,5722,1490
221759,7802,1290
221768,5978,1071
221795,15000,2000
221838,5496,930
221847,5472,1220
221856,11250,870
221892,20790,500
221908,3240,302
221953,21620,0
221971,24940,710
221999,41088,1030
222053,3240,271
222062,3240,279
222105,5550,225
222178,26770,0
222567,2016,424
222576,1008,1770
222628,7050,0
222822,2400,360
222831,3996,2331
222877,6600,840
222938,17568,300
222983,32665,185
222992,1860,5340
223001,.,.
223083,300,1080
223117,4200,300
223214,4928,4788
223223,.,.
223232,30586,3130
223320,1680,486
223427,2136,816
223463,16099,0
223472,13380,50
223506,2790,525
223524,2490,0
223773,2490,0
223816,2460,0
223898,960,2010
223922,1008,1728
224004,23600,0
224110,1872,360
224147,4494,2500
224183,9600,475
224226,20910,200
224244,13120,700
224271,9000,0
224305,.,.
224323,29140,1930
224350,1352,2334
224402,16076,80
224439,21021,700
224527,20670,860
224545,4244,1084
224554,4790,1793
224572,2490,0
224615,2490,0
224642,1704,262
224712,.,.
224776,17568,300
224891,1770,1480
224961,1470,790
225070,1920,380
225247,21450,1110
225308,900,2640
225371,2310,360
225399,25245,1550
225414,4080,1224
225423,2280,1075
225432,3924,1122
225502,3848,1116
225511,7176,918
225520,2496,212
225548,21200,1360
225575,11020,2034
225627,22800,890
225849,17748,300
225858,17748,300
225876,6300,900
225885,10090,1279
225991,15938,0
226019,2304,672
226091,5940,2604
226107,2400,952
226116,3419,1633
226134,2400,1500
226152,3504,2210
226204,1872,462
226231,24050,490
226383,16350,1410
226408,2040,414
226471,21900,2250
226578,2976,216
226587,23305,0
226675,4300,524
226806,3450,330
226833,4845,2787
226879,12000,163
226930,2490,0
227146,1110,1572
227182,2640,448
227191,2490,0
227216,6187,2170
227225,1896,948
227243,20040,956
227289,.,.
227304,2940,630
227331,22920,500
227368,4168,997
227377,3742,1374
227386,600,1968
227401,1872,228
227429,9300,3100
227526,4314,2090
227687,2580,750
227748,17760,247
227757,36610,682
227766,2490,0
227845,30710,400
227854,5470,30
227863,26550,340
227881,4488,2120
227924,5470,30
227979,2016,280
228042,20940,600
228149,23600,586
228158,1392,1250
228194,.,.
228246,37050,4700
228316,2484,580
228325,15750,880
228343,34410,0
228431,4605,1824
228459,5642,2090
228468,17400,400
228486,6284,1220
228501,3456,1548
228529,3696,1826
228547,1994,0
228608,3072,672
228635,5397,1220
228644,5429,2891
228653,5520,1481
228680,2238,1104
228699,2520,940
228705,4366,2574
228714,4516,1873
228723,5297,3209
228769,8878,0
228778,9790,0
228787,10666,0
228796,5565,1453
228802,5370,1852
228866,.,.
228875,34500,90
228884,7992,1690
228909,.,.
228981,24860,130
229018,4029,1221
229027,4742,2647
229063,1399,5988
229115,4862,2655
229160,18722,2118
229179,4124,1396
229267,32568,300
229300,6264,972
229319,3240,1656
229328,3492,1656
229337,5425,2400
229355,2280,1362
229504,3840,300
229540,2700,1110
229780,10920,980
229799,3210,0
229814,4370,1938
229832,1850,648
229841,768,2400
229887,9240,2142
230038,4710,0
230047,4630,0
230056,14400,0
230171,3469,620
230366,14471,40
230384,17748,300
230418,3060,0
230472,13842,0
230597,2696,390
230603,4960,616
230621,15957,0
230630,16795,0
230728,4676,884
230737,4122,664
230746,2759,411
230764,6201,938
230782,3961,800
230807,27720,490
230816,43070,1150
230825,22410,135
230834,8928,936
230852,29765,100
230861,5352,100
230889,14036,182
230898,29620,1098
230913,8928,936
230931,8928,936
230940,36300,1340
230959,43731,380
230995,30048,1734
231059,37200,310
231068,.,.
231077,20125,475
231086,20998,275
231095,28410,900
231147,.,.
231165,11088,936
231174,13344,1940
231411,12600,50
231420,25950,0
231536,3510,894
231554,21060,0
231581,27450,550
231624,8677,4893
231651,14850,508
231697,3510,375
231712,6210,4362
231785,14275,35
231828,15159,245
231837,21330,0
231873,2808,240
231882,3510,285
231970,.,.
232016,15000,1912
232025,28122,0
232043,27830,140
232052,3510,285
232089,27310,115
232186,7010,2610
232195,3510,488
232256,34498,1072
232265,17732,2006
232308,31490,585
232414,3573,480
232423,4862,3946
232450,3735,50
232502,11700,0
232557,18562,1406
232566,6120,4770
232575,3510,330
232593,2100,785
232609,31060,945
232618,6233,1117
232672,27670,350
232681,4686,4620
232706,24900,278
232724,5508,474
232788,2808,252
232797,11412,132
232867,2808,240
232885,285,1760
232919,15264,147
232937,3540,3220
232946,4069,288
232982,5203,2987
233019,3510,295
233037,3510,290
233082,3790,1380
233091,8928,720
233116,3510,320
233277,5702,2888
233295,32625,900
233301,31030,510
233310,2808,281
233329,23135,950
233338,3112,546
233356,7500,1105
233374,44210,0
233426,33516,1330
233499,12380,1330
233541,26530,1250
233611,18900,0
233639,3510,300
233648,3276,252
233684,14850,135
233718,31850,475
233754,3510,268
233772,2808,836
233842,.,.
233897,4454,3653
233903,3510,300
233912,24542,100
233921,9187,1736
233949,3780,0
234030,7943,1942
234076,9622,2594
234085,6880,6955
234137,7200,680
234155,4550,2870
234164,13314,1316
234173,30348,650
234207,42425,937
234216,15703,0
234377,3510,300
234492,17460,300
234669,3523,240
234696,3488,927
234711,4150,0
234739,11736,0
234827,7941,984
234845,3523,199
234915,14440,0
234933,3407,243
234951,4012,549
234979,3721,455
235024,31980,400
235097,7372,561
235103,3953,455
235149,3504,105
235167,7812,583
235237,3522,255
235316,33160,492
235334,3499,416
235343,3523,438
235422,16440,75
235431,3217,783
235510,17748,300
235529,17748,300
235547,21090,900
235671,4164,1096
235699,2869,1041
235750,3997,275
235769,23400,500
236072,3523,339
236133,24180,526
236188,3531,195
236230,32800,300
236258,4126,120
236328,40040,210
236382,3590,1125
236452,28400,340
236504,3523,301
236513,3523,370
236577,31701,366
236595,34200,600
236610,3427,520
236638,3600,300
236656,3894,306
236692,2829,638
236708,2829,638
236753,3606,120
236887,3898,0
236896,24360,540
236939,10874,1426
236948,11305,1078
236975,3613,105
236993,13608,75
237011,8022,783
237039,4180,0
237057,41790,315
237066,33676,670
237109,3523,297
237118,22530,210
237136,10800,1880
237154,5880,1800
237172,2970,750
237181,23880,900
237215,5180,0
237242,2700,800
237312,23077,181
237330,5716,0
237358,23500,320
237367,5326,0
237385,4344,1516
237437,7485,0
237525,4860,1070
237552,17953,0
237561,2000,370
237598,8100,115
237640,16388,1712
237686,2496,0
237701,3178,0
237783,14400,1950
237792,350,5484
237817,2320,200
237880,.,.
237899,5442,0
237932,5530,0
237950,5136,422
237969,24780,1024
237978,9000,150
237987,10425,1375
237996,11781,1371
238014,2256,390
238032,4912,1178
238078,24650,990
238193,21576,550
238263,3507,308
238324,20245,522
238333,38194,280
238397,3507,176
238430,23680,650
238458,25899,576
238476,33000,0
238573,23600,1100
238616,23970,210
238661,23740,0
238722,3507,471
238759,3507,215
238892,17748,300
238935,16076,80
238980,20330,912
239008,3507,193
239017,39732,291
239071,11720,1140
239080,23090,350
239105,32810,434
239169,.,.
239220,3507,319
239248,3507,487
239309,28205,1737
239318,31920,0
239372,3507,347
239390,23600,480
239424,.,.
239442,3868,302
239460,3507,345
239488,3507,377
239503,11990,1090
239512,27622,946
239628,29835,275
239637,.,.
239716,30165,510
239743,22250,220
239910,3509,291
239929,14224,36
240055,4750,407
240107,22080,590
240116,3524,291
240125,3507,210
240170,3507,313
240189,6519,1009
240198,3507,291
240213,.,.
240268,7361,1324
240277,6298,1350
240329,7585,1176
240338,23470,150
240365,6422,929
240374,6298,989
240392,11150,0
240417,7014,1930
240426,6535,1363
240444,9273,1105
240453,8091,1090
240462,6418,1039
240471,6428,1272
240480,6298,1207
240505,1800,432
240514,1800,672
240596,1800,576
240620,1800,840
240657,1800,637
240666,1800,736
240693,1800,386
240727,2544,1098
240736,3150,250
240745,3120,324
240754,4560,538
240790,2280,540
241100,4272,1050
241128,4272,1075
241146,4536,1758
241191,5340,995
241216,5580,675
241225,5100,720
241304,6290,100
241331,5940,979
241377,4080,770
241386,4080,770
241395,4550,416
241410,4900,518
241517,6152,1253
241614,3120,664
241720,2040,330
241739,4344,850
241766,2160,850
241793,.,.
241836,4680,720
241951,2873,375
242042,1080,25
242112,6400,80
242121,5715,375
242130,6330,0
242149,6330,0
242556,1080,25
242565,1080,25
242583,1080,25
242617,4080,520
242626,4080,1202
242635,4080,520
242644,4080,516
242653,6120,543
242662,4080,520
242680,4080,619
242699,4080,1202
242705,4080,520
242723,.,.
242972,6120,375
242981,6120,375
243081,.,.
